App,评分,日期,差评原文
Shopify Translate & Adapt,3star,2023年6月29日,Thanks for the review and for trying the product! Short term use the CSV (Settings > Languages > Export) but search is coming very soon!
Shopify Translate & Adapt,3star,2023年6月8日,"Am I missing something? Why only allowed to translate 2 languages? While the app did a great job of translating the two languages I chose, it was disheartening to see so little variety. Sheair Butters 美国 5个月 人在使用应用 Shopify"
Shopify Translate & Adapt,3star,2023年6月8日,Translate & Adapt allows for 2 auto translated languages. You can translate up to 20 languages manually (that's 18 languages more). There is a cost associated with letting ... 显示详细信息
Shopify Translate & Adapt,3star,2022年12月14日,"I think the result of auto-translation is quite acceptable. But not having the option to select multiple or all products to translate at once is painful, especially when you have 100+ products to translate into more than 1 languages.. And also not sure what happens when a product description or any "
Shopify Translate & Adapt,3star,2022年12月14日,"Hi there, thanks for trying out the app. Stores can be translated entirely in one go, and unedited auto-translations will update if the default content is updated. The ... 显示详细信息"
Shopify Translate & Adapt,3star,2023年3月12日,"Good feature. Really hope that the team can implement ""Glossary/Dictionary"" to apply translation for key words. TD Pajamas 美国 大约13小时 人在使用应用"
Shopify Translate & Adapt,3star,2022年10月6日,It's great but 2 languages is definitely not enough so I had to remove the app. When will the paid plan be available for more automatic languages? Free Spirit Shop 加拿大 4天 人在使用应用
Shopify Translate & Adapt,3star,2023年9月30日,PLEASE make it so that you can translate tags. PLEASE!!! PetUtopia 荷兰 9天 人在使用应用
Shopify Translate & Adapt,3star,2023年9月23日,"When will there be more than 2 languages, even if we would like to pay for it? Cheerble 香港特别行政区 大约1年 人在使用应用 上一页 1 2 3 4 5 下一页"
Shopify Translate & Adapt,3star,2026年3月13日,il y a beaucoup de fautes sur les traductions Prestigia Hair 瓜德罗普 18天 人在使用应用
Shopify Translate & Adapt,3star,2025年8月4日,"I was translating from English to Spanish and German. In the most part, in normal word translating the app worked fine. But if there was any kind of command within a bracket [ ] then the app translated the command and then the command did not work, but showed the actual translated word instead. Unfo"
Shopify Translate & Adapt,3star,2023年7月24日,"Translations are inconsistent both in wording and formatting, and are often inaccurate. Each translation requires manual review and revision which is very time consuming. Disappointed in the unreliability of the translation process and decided to remove the app. Aaron Joseph Workshop 英国 22天 人在使用应用 S"
Shopify Translate & Adapt,3star,2023年7月14日,"Hi, thanks for trying the app - we've sent an email."
Shopify Translate & Adapt,3star,2023年3月27日,"It works well, but it does not translate the content that is generated via a Website Builder such as Gempages.Is there a workaround to this other than paying premium on third party apps ? Autobay 希腊 6个月 人在使用应用 Shopify"
Shopify Translate & Adapt,3star,2023年3月27日,Translate & Adapt has access to 3rd party apps that store content inside Shopify and are integrated with the Translation API. If an app doesn't store it within Shopify the ... 显示详细信息
Shopify Translate & Adapt,3star,2026年1月18日,I've tried a few translate app and this one fits my budget and does part of the job well. I would prefer translation ensured by ChatGPT as Google translate is not as accurate for French or Greek. Maybe the developer of this app could consider it or use shopify AI? The auto-translate button is a nice
Shopify Translate & Adapt,3star,2024年10月27日,"Leider ist die Übersetzungsfunktion von Shopify für international agierende Shops stark eingeschränkt. Auch wenn Shopify verschiedene Sprachen unterstützt, kann man die Inhalte für unterschiedliche Märkte nicht individuell anpassen. In meinem Fall möchte ich z.B. in Deutschland „Kostenloser Versand "
Shopify Translate & Adapt,3star,2024年9月1日,The app is great but there are two key features that are missing at the moment: -Localizing product images -Integration with review apps like Loox TaggyPro 意大利 27天 人在使用应用
Shopify Translate & Adapt,3star,2023年9月27日,muito bom mas falta uma coisinha que era mais configurações para deixar ainda melhor nocaso nao consigo colocar ele como opção pro cliente escolher o idioma Wanna B€ Yours 葡萄牙 2个月 人在使用应用 Shopify
Shopify Translate & Adapt,3star,2023年9月28日,"Hi, Language selectors are a part of the theme. It isn't related to Translate & Adapt. To turn it on you can go to your theme settings and turn it on."
Shopify Translate & Adapt,3star,2025年9月11日,mancano 2 lingue dovrebbe essere commpletata per il resto funziona e inegra bene tutto e subito Natural Shoes 意大利 9个月 人在使用应用
Shopify Translate & Adapt,3star,2025年8月2日,Ollaik Store 黎巴嫩 9天 人在使用应用 上一页 2 3 4 5 下一页
Shopify Translate & Adapt,3star,2025年7月8日,HugTaily 希腊 16天 人在使用应用
Shopify Translate & Adapt,3star,2025年2月15日,Pipe Rehabilitation Solutions 加拿大 1年多 人在使用应用
Shopify Translate & Adapt,3star,2024年7月18日,4resinart 波兰 大约1个月 人在使用应用
Shopify Translate & Adapt,3star,2026年1月27日,Be Bookish 德国 3个月 人在使用应用
Shopify Translate & Adapt,3star,2025年12月19日,RutuRas Foods 印度 3天 人在使用应用
Shopify Translate & Adapt,3star,2025年10月24日,Oryza Powersports 瑞典 大约2个月 人在使用应用
Shopify Translate & Adapt,3star,2025年2月8日,Rubicon 加拿大 26天 人在使用应用 上一页 3 4 5

=== T Lab (13 reviews) ===
T Lab,1star,2026年5月21日,"Ich habe massive Probleme mit den Übersetzungen im Shop. Falscher Titel in den Übersetzungen, ganz andere Titel stehen dort. Die Fotos passen dnan nicht zum Titel, URL falsch. Die Kunden sind total verunsichert. Das Problem taucht immer und immer wieder auf. Absolut nicht zu empfehlen. Sehr ärgerlic"
T Lab,1star,2026年6月4日,"rubbish no real customer service, just robert MAGIC JOHN 美国 3个月 人在使用应用"
T Lab,1star,2024年1月31日,"The app isn't performing as expected and doesn't conform to the developer's declaration. The translation leaves some product categories and items untranslated. For instance, out of the five identical elements present in the same block, only four were translated. It is certainly not worth using this "
